TCGA-AA-A01Z	4.777293409	-1.155219037	1.159299358	5.798572316	2.633513194	0.094516359	2.245980936	-0.505565026	0.963249504	1.507697005	-3.454185294	1.41901335	1.112120147	1.828820276	4.265712241	-0.979165878	-1.897213442	2.140651462	-1.748876397	2.819696465	2.0151163	-0.202955389	0.926582098	-2.580981383	-3.650543146
TCGA-AA-A02Y	5.348538166	-2.584916119	1.450389218	6.802617446	0.8238361	0.889687143	1.842010519	-0.861139005	-0.003303607	-0.140937139	-3.828471651	0.401956513	1.163272866	0.598936125	0.046150232	-0.905503799	-1.892206638	-0.134713326	-2.105268325	2.71251772	0.931623701	-0.250912159	-2.763246356	-1.01526802	1.451380293
TCGA-AD-6548	3.468178471	1.813538147	0.893771158	2.05401577	-0.506037365	1.664976413	1.474751676	-0.501309721	0.201208836	-0.75681408	-2.320335423	1.306269896	-0.060262356	0.999134463	0.875706668	-0.340752797	0.195092344	-0.49259179	-0.449013209	1.41870733	0.713626713	1.514509872	0.594248764	-0.887825781	0.328442672
TCGA-AD-6888	1.963515424	-2.106691152	0.490179128	4.632696776	1.079411682	0.641583823	-1.103813953	0.334336711	-0.001188735	-0.750277956	-5.805315594	0.396112954	-5.041361347	0.231186057	-1.611854503	-4.79141031	-0.915603688	0.017564513	4.350366804	-0.042083877	-0.540685013	0.220688231	3.5134037	5.912143232	1.626740589
TCGA-AD-6890	1.734993359	0.010834207	0.907641048	2.558802196	-0.140330369	1.128786717	0.422999336	-0.704140836	0.698022852	-0.970449703	-3.490469989	0.928258749	0.191874172	0.626821673	0.920122551	-0.397632878	0.019001862	-0.266652974	1.547078197	0.787553517	0.241510994	1.418752177	0.482220611	0.29543757	1.534975849
TCGA-AD-6899	2.478827624	2.786029813	1.551934722	2.011063223	-0.093351992	1.14400684	1.727781029	-0.47752135	0.414995523	0.120546342	-2.978191698	1.218448199	0.669845534	1.152723264	2.12703402	-0.723512506	-1.531001386	0.796265486	-0.213543041	2.801828305	1.014141881	-0.140421548	2.892174602	-1.016360174	-1.785748477
TCGA-AD-6901	0.945389004	1.822464549	2.293706316	2.19157618	-0.038418379	1.727774054	1.988798295	-0.938655265	0.996347958	-0.713947552	-2.727908625	1.592483228	3.106082112	2.230386423	1.472648706	2.163080365	1.154980427	-1.809486046	-0.500049468	3.842391985	0.943643254	-1.147909953	2.670171302	1.671686189	-1.527626338
TCGA-AD-6963	0.944936213	-0.476449133	-0.210381437	2.341195348	-1.220942447	1.213947957	0.236211192	-0.157955708	0.038742215	-1.311583557	-3.666435888	1.448791037	-0.16897437	0.72869339	0.723782766	0.293299295	-0.36142437	-0.111392443	1.554870876	0.22219062	0.380961972	1.142107336	0.586276162	-1.064748146	1.372270875
TCGA-AD-6965	2.304937835	0.663705781	1.090641517	3.967053628	0.799106658	1.27830868	1.219960418	0.409827329	0.560003539	-1.39643054	-3.743911179	1.014794111	-1.490855884	2.58176348	0.735663755	-1.011808825	0.415485232	-2.295652334	0.193413884	1.259220691	1.26063516	-0.764323805	-1.6925503	0.413969143	-3.067008995
TCGA-AD-A5EK	3.573436112	0.0141309	2.09094987	5.062920097	1.539554627	1.132274722	3.311738454	-0.94368508	0.925724774	-0.463022668	-3.234142349	1.841914608	0.156358674	0.597400581	1.049279485	1.412833847	-0.675793209	-0.971590009	0.693335615	2.587427059	0.784372647	1.995428113	4.117316752	-1.666722391	2.643394889
TCGA-AM-5820	1.81756209	-0.176986167	1.30290728	2.697906293	1.731427819	1.015150627	1.527129811	-0.243520091	0.311935444	-1.876852432	-2.377203472	-1.316677623	-1.363922387	3.039079001	1.088216482	2.867317097	1.642648363	0.738552138	-2.142542947	1.95993675	3.280766382	0.106267802	1.358048356	1.379709677	4.101289321
TCGA-AU-3779	0.002242423	0.751924232	0.874851378	2.257226738	-0.781833572	1.779726774	0.861289186	0.024016941	0.600160652	-0.643653498	-3.3690937	1.389883041	1.087509391	-0.129113794	1.004123382	0.75724998	-1.131088021	-0.920001687	0.843110223	2.162768746	-0.386410927	1.322165151	2.858335159	-0.637848749	2.733901515
TCGA-AY-5543	1.732547651	-0.920165246	0.875945364	3.515002197	0.134641303	0.258659651	0.005251133	-1.258919328	0.110955745	0.281662468	-4.700465387	0.508125396	1.199706246	1.217074397	2.098667182	-0.813467565	-0.01597054	0.437472242	0.539467054	2.449298144	0.894769271	0.625080398	0.881481391	0.469915912	-0.751603556
TCGA-AY-6386	3.850338617	0.176867117	0.977651034	4.056623956	1.034726873	1.071123659	1.562987824	-1.462664346	0.114617886	-0.046709212	-2.232823392	1.160879198	1.029541031	0.839328254	-0.382824487	-0.327007325	-0.366984231	-0.142932932	-0.983669483	1.226955957	0.412330014	1.363731589	0.195320288	-1.027351772	0.257406863
TCGA-AY-A54L	2.443936528	-1.000325624	0.611797895	6.010277991	0.931334643	0.207609279	1.957719636	-0.414187919	0.145338546	-0.975427701	-3.325313503	1.083624454	-1.029682377	1.510670265	0.415472409	2.81168315	-0.237064655	0.857567423	-0.458715205	0.665289646	2.736237413	0.171707792	2.065478986	-2.484120395	3.202492405
TCGA-AY-A71X	3.982585905	-0.685343231	1.850563179	6.203420918	0.9231273	-0.107329947	1.199345205	-0.801595461	0.391144132	-1.027217395	-2.891525558	1.640760774	0.933885138	-0.89731685	-0.632906593	-0.383100055	-1.695577843	-2.338289302	-0.694840531	0.418319001	-0.124758663	-2.536275012	1.278355084	-1.971647871	0.901788053
TCGA-AY-A8YK	-0.785396492	-0.693528917	1.428041693	3.467401959	-0.371894442	0.835898139	0.243479595	-0.600250838	0.615463399	-1.493147424	-4.405546217	-0.07868919	-1.207441572	1.878948582	1.399285427	-0.965108179	0.631941964	-0.604260295	0.186414094	2.33268789	0.810931771	1.137891711	-0.747497019	2.417363872	0.155785682
TCGA-AZ-4313	0.652032737	-1.879124777	-0.097788693	3.642295127	1.223695265	0.358062804	-0.361181433	-1.109649135	0.868605556	-0.676041021	-2.919821754	0.855330506	1.816945504	0.687407486	1.793643159	0.931683483	0.653723828	-0.543132304	0.159015579	1.340839721	0.535607851	1.403174134	1.450110027	-0.688989237	0.986814578
TCGA-AZ-4315	2.139395664	-0.556086317	0.272842343	2.969194145	0.665364304	1.104578365	0.451807635	-1.417247653	0.316778556	-0.138395875	-2.387393095	0.966827654	1.609788851	0.345334258	0.389627943	0.496518913	0.311086617	-0.021873057	0.214114479	-0.522796478	0.454852877	0.202863639	-0.474781052	-0.737384696	0.25561406
TCGA-AZ-4614	5.247108289	-0.280429717	0.32586279	5.825985409	2.37570814	1.086901949	1.470790065	0.942284105	0.154152147	1.367032824	-1.67064419	0.597635862	-3.223929536	0.297838445	0.397806264	-3.229012418	-3.907206193	3.536875406	0.034862893	-1.826341943	0.702809901	-1.588344677	-0.555876158	-0.764018367	-2.898975031
TCGA-AZ-4616	3.809199233	1.38802499	0.852438096	2.950629004	0.038998402	1.155124374	1.022154658	-0.309166985	0.45515539	-0.491231073	-1.8809071	0.965480652	1.53451046	0.151094431	1.481291	0.257792495	-0.191626043	-0.303570997	1.736252559	-0.179517888	0.042398832	0.600626684	-0.01508165	-0.971897115	1.501306505
TCGA-AZ-4682	0.501620575	-0.448991206	1.362614171	4.235762204	-0.180620413	0.815306597	1.163919814	0.03195357	0.17966165	-1.045136301	-4.402064732	1.382678204	-0.513640037	1.061491698	1.472303283	0.573627068	-0.312728746	-0.308402417	0.947220091	1.050278644	0.895700429	1.836002954	1.304095992	-2.600607687	1.176728574
TCGA-AZ-4684	0.355603274	1.059404893	0.386594025	2.435373576	-0.229505949	1.182143053	0.218809432	-0.045773657	0.444181263	-1.213309093	-3.350211036	0.934492478	0.714166552	1.974433098	1.661943006	0.594913403	0.331590998	0.148643633	-0.381258734	1.448851884	0.19768311	1.627039507	0.559041674	-0.066665782	0.401238705
TCGA-AZ-5403	-0.436584154	0.643760506	1.098735219	1.805155272	0.407342314	1.025750676	0.549615167	-0.665957091	0.483512423	-0.603149804	-3.336772981	-0.067283259	-0.698034486	2.193254539	3.148591441	-0.649356795	-0.420832259	2.930928423	0.917717731	1.127671367	2.141513121	0.657705159	2.339197669	-0.089540394	-0.738285154
TCGA-AZ-5407	5.705752361	-0.089013607	1.568438615	4.556411472	1.245461855	0.876380831	2.138490957	-1.633280192	0.181050928	-0.107904045	-1.569509834	1.242845837	0.594724447	0.77229898	-0.820678934	-0.618533078	-1.036332282	0.217936807	-0.170235822	0.619716434	0.618948803	1.429226635	0.752222531	-1.971197057	1.674018933
TCGA-AZ-6599	3.843129754	-0.988191769	1.842430809	5.255881517	1.280643187	-0.568314836	1.173485706	-1.596939131	0.879839685	-0.647005274	-2.049801929	0.957272769	0.917268917	1.078424235	-0.031940763	0.750010251	-1.110090394	-0.141955386	-0.147110414	0.029202632	0.194268668	-0.432320592	-1.347226866	-0.785031431	0.43284068
TCGA-AZ-6600	1.938162251	1.863534774	2.028976658	2.464924761	-0.133734118	1.313876282	1.846316914	-1.265139152	0.489159793	-0.569806657	-2.935116589	0.981305714	0.664567801	1.489454266	1.387999357	-0.335838446	0.153237635	-1.578864991	0.631435749	2.008053583	-0.576689797	0.559717218	0.584176102	1.894633723	0.181128703
TCGA-AZ-6603	-0.437113937	0.694097124	1.899874191	2.731240645	-0.438639567	1.676748057	0.978813662	-0.5308543	1.161510023	-1.025640183	-4.277552304	0.101643189	0.637787728	3.162345616	2.530722312	0.336360271	0.703016209	-1.128734171	-0.772596458	5.108444	0.623791664	1.993877117	2.09297347	3.135708567	0.136846747
TCGA-AZ-6605	1.045881729	2.07099089	1.56667427	1.124702596	-0.854091871	1.758902668	1.357196559	-0.617019457	0.476148243	-1.180881216	-3.70585372	0.800896439	-0.10010362	1.776423784	1.164877042	-0.595843892	0.728213057	-1.018505625	1.119753078	1.323643033	1.09363415	0.295871549	-0.349146856	0.580040817	-0.755300025
TCGA-CA-5255	3.341666267	0.084108563	0.95140951	4.154363935	0.695593302	0.410955761	1.1919064	-0.031118125	0.070613635	-0.654221031	-1.112781084	0.591805514	0.832921312	1.114042362	0.765277856	-0.578928624	-0.942547602	-0.345053537	0.092855916	1.069641411	0.694653952	0.75209071	-0.498135473	-1.520634017	1.941709436
TCGA-CA-5256	1.617802742	-0.826561928	0.761066392	3.985318398	0.433180923	0.784036469	0.897981233	-0.435047444	0.154618731	-0.876989749	-4.251588472	1.624983023	0.768897083	0.143718795	1.52220794	0.072176895	-0.731961503	-1.002507457	2.529489924	1.003179865	0.22729818	2.35524183	2.996152182	-3.388009299	2.586531995
TCGA-CA-5796	2.792947764	-1.408801824	1.895922573	3.740642134	0.607055194	0.198913183	0.428626831	-2.083834133	0.147666883	-1.343673406	-3.520712975	0.997454744	2.826048273	0.709056545	0.773841508	-0.547659976	-0.306798424	-2.063463145	-1.620571442	2.278561339	-0.038658078	-0.701194718	3.356322836	-1.932663029	1.83414572
TCGA-CA-5797	-0.463685738	0.00896183	0.850951289	1.868642285	0.386224615	1.026981043	0.255029245	0.512975183	0.389469119	-0.623451616	-2.923184155	0.022769809	-1.285405597	1.650358646	3.419756373	-2.448456332	-1.680968224	1.805699903	-1.442596093	2.561994295	1.513705823	0.894364063	0.589574291	-0.896154806	-2.518028233
TCGA-CA-6715	0.839546435	-0.985235205	1.317768226	4.076163961	0.906890091	0.409506252	-0.076289568	0.207447649	-0.014897868	-0.615659183	-5.224965505	0.715336915	-2.165246728	1.210578468	2.647674923	-0.588126322	-2.13368549	1.158261964	3.690194051	-0.098166492	-0.292290161	-1.40431151	3.590467591	1.733803579	-1.2372965
TCGA-CA-6716	4.890895841	1.495841376	2.094695217	3.839627639	1.758404604	0.172471042	3.161290926	-0.102635925	0.372896501	-0.53824864	-2.574803537	1.183940667	-1.174779052	0.305845069	0.790181804	1.684444632	0.022865633	-1.556495838	0.065847157	-0.173106437	1.31228733	-0.690664831	0.429254653	-2.31551699	-0.160145749
TCGA-CA-6719	2.652719826	2.170548743	2.071574263	2.956297135	0.935376304	1.720106863	2.127589638	-0.523188838	0.864364301	-0.199132156	-3.104022592	0.512872741	-1.214612605	2.592251586	0.880034575	-1.628562522	-0.805978367	-0.071911188	0.486733472	2.630467026	0.390780286	-0.185693699	2.451228118	3.45756114	-1.323974337
TCGA-CK-4947	2.975041055	1.205192229	1.786142075	2.756934979	-0.328733756	1.436667213	2.534643156	-1.819178593	0.317826192	-0.618918733	-2.801100271	1.419040254	0.554644967	1.717832083	0.000366446	0.205182665	-0.430457557	-0.448647251	0.170556167	0.984730511	0.707021573	0.774701608	0.337875609	-1.265931643	-0.027349978
TCGA-CK-4948	0.203987274	1.390055	0.425367348	1.997619424	-0.520889685	0.933871896	0.572147922	-0.842816957	-0.104736208	-0.652565609	-2.463476314	0.705388379	-0.011974873	0.112557995	2.389590869	-1.149599344	-1.376695815	1.897122536	1.61305513	0.008551536	0.284632459	0.557807068	0.267053228	-0.338139884	2.127175621
TCGA-CK-4950	4.564175315	1.69801329	2.243005597	2.9595705	-0.372196378	1.262880306	2.559727582	-0.907961098	0.242783946	-0.917980981	-0.722496584	0.766460941	0.877200368	0.397330958	0.361393004	-0.385503634	-0.941265474	-0.218190261	-1.0621512	1.421829818	0.649859356	-0.61960038	-1.561355051	-0.471170722	0.542688685
TCGA-CK-5912	0.261917461	-0.864983409	0.705008983	3.379897734	0.77556661	0.207606938	0.116694443	-0.287793923	-0.244091368	-0.012534104	-5.176862103	1.759161634	0.215694159	2.219042924	4.000272478	-0.754954571	-2.739164351	1.48081317	1.974365746	1.39711512	0.662824478	-0.946719352	4.23318579	-2.357231203	-2.535949726
TCGA-CK-5914	3.252135569	-0.515451344	1.039119662	4.566779935	0.86080603	1.713276915	2.556377288	-1.140340912	0.585573075	-0.496497753	-4.317339419	1.424996126	0.783929216	1.845293223	2.0971579	1.763974304	-0.032169895	-1.443618709	0.714571848	1.64844415	0.578293895	0.153238228	1.331753146	-0.804188825	0.090965906
TCGA-CK-5915	4.369778995	-1.5308465	0.928344959	5.899142791	2.220415394	0.033178508	1.487016431	0.201362631	0.627378381	0.215914763	-2.00314008	0.72187979	0.441799629	1.93761785	2.289633017	-0.286775515	-1.35498567	-0.096558538	-0.414827043	0.036803428	-0.302334971	1.561837018	-2.525461072	-2.366906359	1.11789463
TCGA-CK-6747	2.892893093	0.766575322	1.462458622	3.496025111	0.550091682	0.351539051	1.276210858	-1.292861327	0.304399858	-0.280921708	-2.742261693	1.029477682	0.927717236	0.808968285	0.572149883	0.999711979	-0.054312391	-0.369234956	0.325134953	-0.132738723	0.243240681	-0.025422156	-0.491271643	-0.848700372	0.147790402
TCGA-CK-6748	0.747713774	1.859659707	1.303129544	1.952108098	-0.122126662	1.106786425	2.141498764	-0.866095382	0.297747683	-1.513556478	-3.714876423	1.174955641	0.272851272	-0.497672246	2.560557263	0.171487099	-0.823471728	-1.974080103	3.012685119	0.427800947	0.517356627	-0.373807223	1.081525243	-2.616126165	2.680188749
TCGA-CM-4744	5.85194525	-0.474307539	0.599499379	4.740966786	0.62025017	1.75963404	2.17861634	-0.954224894	0.142826502	-0.092983346	-1.566126325	1.201272647	1.262757797	0.084436624	-0.280739458	-0.024442778	-0.714848539	0.395962065	0.130397919	0.305132639	1.19492958	0.774168743	0.039764694	-2.327274914	1.145039885
